Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,29/06/2018 00:45,51.20000,ug m-3,R
TH2,NO2,29/06/2018 01:00,38.60000,ug m-3,R
TH2,NO2,29/06/2018 01:15,38.60000,ug m-3,R
TH2,NO2,29/06/2018 01:30,38.60000,ug m-3,R
TH2,NO2,29/06/2018 01:45,38.60000,ug m-3,R
TH2,NO2,29/06/2018 02:00,32.90000,ug m-3,R
TH2,NO2,29/06/2018 02:15,32.90000,ug m-3,R
TH2,NO2,29/06/2018 02:30,32.90000,ug m-3,R
TH2,NO2,29/06/2018 02:45,32.90000,ug m-3,R
TH2,NO2,29/06/2018 03:00,30.90000,ug m-3,R
TH2,NO2,29/06/2018 03:15,30.90000,ug m-3,R
TH2,NO2,29/06/2018 03:30,30.90000,ug m-3,R
TH2,NO2,29/06/2018 03:45,30.90000,ug m-3,R
TH2,NO2,29/06/2018 04:00,33.60000,ug m-3,R
TH2,NO2,29/06/2018 04:15,33.60000,ug m-3,R
TH2,NO2,29/06/2018 04:30,33.60000,ug m-3,R
TH2,NO2,29/06/2018 04:45,33.60000,ug m-3,R
TH2,NO2,29/06/2018 05:00,31.90000,ug m-3,R
TH2,NO2,29/06/2018 05:15,31.90000,ug m-3,R
TH2,NO2,29/06/2018 05:30,31.90000,ug m-3,R
TH2,NO2,29/06/2018 05:45,31.90000,ug m-3,R
TH2,NO2,29/06/2018 06:00,33.90000,ug m-3,R
TH2,NO2,29/06/2018 06:15,33.90000,ug m-3,R
TH2,NO2,29/06/2018 06:30,33.90000,ug m-3,R
TH2,NO2,29/06/2018 06:45,33.90000,ug m-3,R
TH2,NO2,29/06/2018 07:00,30.80000,ug m-3,R
TH2,NO2,29/06/2018 07:15,30.80000,ug m-3,R
TH2,NO2,29/06/2018 07:30,30.80000,ug m-3,R
TH2,NO2,29/06/2018 07:45,30.80000,ug m-3,R
TH2,NO2,29/06/2018 08:00,39.40000,ug m-3,R
TH2,NO2,29/06/2018 08:15,39.40000,ug m-3,R
TH2,NO2,29/06/2018 08:30,39.40000,ug m-3,R
TH2,NO2,29/06/2018 08:45,39.40000,ug m-3,R
TH2,NO2,29/06/2018 09:00,52.90000,ug m-3,R
TH2,NO2,29/06/2018 09:15,52.90000,ug m-3,R
TH2,NO2,29/06/2018 09:30,52.90000,ug m-3,R
TH2,NO2,29/06/2018 09:45,52.90000,ug m-3,R
TH2,NO2,29/06/2018 10:00,50.10000,ug m-3,R
TH2,NO2,29/06/2018 10:15,50.10000,ug m-3,R
TH2,NO2,29/06/2018 10:30,50.10000,ug m-3,R
TH2,NO2,29/06/2018 10:45,50.10000,ug m-3,R
TH2,NO2,29/06/2018 11:00,54.40000,ug m-3,R
TH2,NO2,29/06/2018 11:15,54.40000,ug m-3,R
TH2,NO2,29/06/2018 11:30,54.40000,ug m-3,R
TH2,NO2,29/06/2018 11:45,54.40000,ug m-3,R
TH2,NO2,29/06/2018 12:00,64.50000,ug m-3,R
TH2,NO2,29/06/2018 12:15,64.50000,ug m-3,R
TH2,NO2,29/06/2018 12:30,64.50000,ug m-3,R
TH2,NO2,29/06/2018 12:45,64.50000,ug m-3,R
TH2,NO2,29/06/2018 13:00,62.30000,ug m-3,R
TH2,NO2,29/06/2018 13:15,62.30000,ug m-3,R
TH2,NO2,29/06/2018 13:30,62.30000,ug m-3,R
TH2,NO2,29/06/2018 13:45,62.30000,ug m-3,R
TH2,NO2,29/06/2018 14:00,62.50000,ug m-3,R
TH2,NO2,29/06/2018 14:15,62.50000,ug m-3,R
TH2,NO2,29/06/2018 14:30,62.50000,ug m-3,R
TH2,NO2,29/06/2018 14:45,62.50000,ug m-3,R
TH2,NO2,29/06/2018 15:00,65.20000,ug m-3,R
TH2,NO2,29/06/2018 15:15,65.20000,ug m-3,R
TH2,NO2,29/06/2018 15:30,65.20000,ug m-3,R
TH2,NO2,29/06/2018 15:45,65.20000,ug m-3,R
TH2,NO2,29/06/2018 16:00,40.30000,ug m-3,R
TH2,NO2,29/06/2018 16:15,40.30000,ug m-3,R
TH2,NO2,29/06/2018 16:30,40.30000,ug m-3,R
TH2,NO2,29/06/2018 16:45,40.30000,ug m-3,R
TH2,NO2,29/06/2018 17:00,40.50000,ug m-3,R
TH2,NO2,29/06/2018 17:15,40.50000,ug m-3,R
TH2,NO2,29/06/2018 17:30,40.50000,ug m-3,R
TH2,NO2,29/06/2018 17:45,40.50000,ug m-3,R
TH2,NO2,29/06/2018 18:00,47.10000,ug m-3,R
TH2,NO2,29/06/2018 18:15,47.10000,ug m-3,R
TH2,NO2,29/06/2018 18:30,47.10000,ug m-3,R
TH2,NO2,29/06/2018 18:45,47.10000,ug m-3,R
TH2,NO2,29/06/2018 19:00,46.70000,ug m-3,R
TH2,NO2,29/06/2018 19:15,46.70000,ug m-3,R
TH2,NO2,29/06/2018 19:30,46.70000,ug m-3,R
TH2,NO2,29/06/2018 19:45,46.70000,ug m-3,R
TH2,NO2,29/06/2018 20:00,46.40000,ug m-3,R
TH2,NO2,29/06/2018 20:15,46.40000,ug m-3,R
TH2,NO2,29/06/2018 20:30,46.40000,ug m-3,R
TH2,NO2,29/06/2018 20:45,46.40000,ug m-3,R
TH2,NO2,29/06/2018 21:00,47.20000,ug m-3,R
TH2,NO2,29/06/2018 21:15,47.20000,ug m-3,R
TH2,NO2,29/06/2018 21:30,47.20000,ug m-3,R
TH2,NO2,29/06/2018 21:45,47.20000,ug m-3,R
TH2,NO2,29/06/2018 22:00,49.10000,ug m-3,R
TH2,NO2,29/06/2018 22:15,49.10000,ug m-3,R
TH2,NO2,29/06/2018 22:30,49.10000,ug m-3,R
TH2,NO2,29/06/2018 22:45,49.10000,ug m-3,R
TH2,NO2,29/06/2018 23:00,47.20000,ug m-3,R
TH2,NO2,29/06/2018 23:15,47.20000,ug m-3,R
TH2,NO2,29/06/2018 23:30,47.20000,ug m-3,R
TH2,NO2,29/06/2018 23:45,47.20000,ug m-3,R
TH2,NO2,30/06/2018 00:00,51.20000,ug m-3,R
TH2,NO2,30/06/2018 00:15,51.20000,ug m-3,R
TH2,NO2,30/06/2018 00:30,51.20000,ug m-3,R
TH2,NO2,30/06/2018 00:45,51.20000,ug m-3,R
TH2,NO2,30/06/2018 01:00,34.20000,ug m-3,R
TH2,NO2,30/06/2018 01:15,34.20000,ug m-3,R
TH2,NO2,30/06/2018 01:30,34.20000,ug m-3,R
TH2,NO2,30/06/2018 01:45,34.20000,ug m-3,R
TH2,NO2,30/06/2018 02:00,27.40000,ug m-3,R
TH2,NO2,30/06/2018 02:15,27.40000,ug m-3,R
TH2,NO2,30/06/2018 02:30,27.40000,ug m-3,R
TH2,NO2,30/06/2018 02:45,27.40000,ug m-3,R
TH2,NO2,30/06/2018 03:00,24.10000,ug m-3,R
TH2,NO2,30/06/2018 03:15,24.10000,ug m-3,R
TH2,NO2,30/06/2018 03:30,24.10000,ug m-3,R
TH2,NO2,30/06/2018 03:45,24.10000,ug m-3,R
TH2,NO2,30/06/2018 04:00,23.40000,ug m-3,R
TH2,NO2,30/06/2018 04:15,23.40000,ug m-3,R
TH2,NO2,30/06/2018 04:30,23.40000,ug m-3,R
TH2,NO2,30/06/2018 04:45,23.40000,ug m-3,R
TH2,NO2,30/06/2018 05:00,24.40000,ug m-3,R
TH2,NO2,30/06/2018 05:15,24.40000,ug m-3,R
TH2,NO2,30/06/2018 05:30,24.40000,ug m-3,R
TH2,NO2,30/06/2018 05:45,24.40000,ug m-3,R
TH2,NO2,30/06/2018 06:00,31.90000,ug m-3,R
TH2,NO2,30/06/2018 06:15,31.90000,ug m-3,R
TH2,NO2,30/06/2018 06:30,31.90000,ug m-3,R
TH2,NO2,30/06/2018 06:45,31.90000,ug m-3,R
TH2,NO2,30/06/2018 07:00,33.50000,ug m-3,R
TH2,NO2,30/06/2018 07:15,33.50000,ug m-3,R
TH2,NO2,30/06/2018 07:30,33.50000,ug m-3,R
TH2,NO2,30/06/2018 07:45,33.50000,ug m-3,R
TH2,NO2,30/06/2018 08:00,37.60000,ug m-3,R
TH2,NO2,30/06/2018 08:15,37.60000,ug m-3,R
TH2,NO2,30/06/2018 08:30,37.60000,ug m-3,R
TH2,NO2,30/06/2018 08:45,37.60000,ug m-3,R
TH2,NO2,30/06/2018 09:00,44.40000,ug m-3,R
TH2,NO2,30/06/2018 09:15,44.40000,ug m-3,R
TH2,NO2,30/06/2018 09:30,44.40000,ug m-3,R
TH2,NO2,30/06/2018 09:45,44.40000,ug m-3,R
TH2,NO2,30/06/2018 10:00,46.20000,ug m-3,R
TH2,NO2,30/06/2018 10:15,46.20000,ug m-3,R
TH2,NO2,30/06/2018 10:30,46.20000,ug m-3,R
TH2,NO2,30/06/2018 10:45,46.20000,ug m-3,R
TH2,NO2,30/06/2018 11:00,53.90000,ug m-3,R
TH2,NO2,30/06/2018 11:15,53.90000,ug m-3,R
TH2,NO2,30/06/2018 11:30,53.90000,ug m-3,R
TH2,NO2,30/06/2018 11:45,53.90000,ug m-3,R
TH2,NO2,30/06/2018 12:00,41.60000,ug m-3,R
TH2,NO2,30/06/2018 12:15,41.60000,ug m-3,R
TH2,NO2,30/06/2018 12:30,41.60000,ug m-3,R
TH2,NO2,30/06/2018 12:45,41.60000,ug m-3,R
TH2,NO2,30/06/2018 13:00,37.10000,ug m-3,R
TH2,NO2,30/06/2018 13:15,37.10000,ug m-3,R
TH2,NO2,30/06/2018 13:30,37.10000,ug m-3,R
TH2,NO2,30/06/2018 13:45,37.10000,ug m-3,R
TH2,NO2,30/06/2018 14:00,28.70000,ug m-3,R
TH2,NO2,30/06/2018 14:15,28.70000,ug m-3,R
TH2,NO2,30/06/2018 14:30,28.70000,ug m-3,R
TH2,NO2,30/06/2018 14:45,28.70000,ug m-3,R
TH2,NO2,30/06/2018 15:00,26.60000,ug m-3,R
TH2,NO2,30/06/2018 15:15,26.60000,ug m-3,R
TH2,NO2,30/06/2018 15:30,26.60000,ug m-3,R
TH2,NO2,30/06/2018 15:45,26.60000,ug m-3,R
TH2,NO2,30/06/2018 16:00,32.50000,ug m-3,R
TH2,NO2,30/06/2018 16:15,32.50000,ug m-3,R
TH2,NO2,30/06/2018 16:30,32.50000,ug m-3,R
TH2,NO2,30/06/2018 16:45,32.50000,ug m-3,R
TH2,NO2,30/06/2018 17:00,33.60000,ug m-3,R
TH2,NO2,30/06/2018 17:15,33.60000,ug m-3,R
TH2,NO2,30/06/2018 17:30,33.60000,ug m-3,R
TH2,NO2,30/06/2018 17:45,33.60000,ug m-3,R
TH2,NO2,30/06/2018 18:00,29.90000,ug m-3,R
TH2,NO2,30/06/2018 18:15,29.90000,ug m-3,R
TH2,NO2,30/06/2018 18:30,29.90000,ug m-3,R
TH2,NO2,30/06/2018 18:45,29.90000,ug m-3,R
TH2,NO2,30/06/2018 19:00,42.00000,ug m-3,R
TH2,NO2,30/06/2018 19:15,42.00000,ug m-3,R
TH2,NO2,30/06/2018 19:30,42.00000,ug m-3,R
TH2,NO2,30/06/2018 19:45,42.00000,ug m-3,R
TH2,NO2,30/06/2018 20:00,55.80000,ug m-3,R
TH2,NO2,30/06/2018 20:15,55.80000,ug m-3,R
TH2,NO2,30/06/2018 20:30,55.80000,ug m-3,R
TH2,NO2,30/06/2018 20:45,55.80000,ug m-3,R
TH2,NO2,30/06/2018 21:00,84.40000,ug m-3,R
TH2,NO2,30/06/2018 21:15,84.40000,ug m-3,R
TH2,NO2,30/06/2018 21:30,84.40000,ug m-3,R
TH2,NO2,30/06/2018 21:45,84.40000,ug m-3,R
TH2,NO2,30/06/2018 22:00,75.00000,ug m-3,R
TH2,NO2,30/06/2018 22:15,75.00000,ug m-3,R
TH2,NO2,30/06/2018 22:30,75.00000,ug m-3,R
TH2,NO2,30/06/2018 22:45,75.00000,ug m-3,R
TH2,NO2,30/06/2018 23:00,71.40000,ug m-3,R
TH2,NO2,30/06/2018 23:15,71.40000,ug m-3,R
TH2,NO2,30/06/2018 23:30,71.40000,ug m-3,R
TH2,NO2,30/06/2018 23:45,71.40000,ug m-3,R
TH2,NO2,01/07/2018 00:00,60.60000,ug m-3,R
TH2,NO2,01/07/2018 00:15,60.60000,ug m-3,R
TH2,NO2,01/07/2018 00:30,60.60000,ug m-3,R
TH2,NO2,01/07/2018 00:45,60.60000,ug m-3,R
TH2,NO2,01/07/2018 01:00,48.10000,ug m-3,R
TH2,NO2,01/07/2018 01:15,48.10000,ug m-3,R
TH2,NO2,01/07/2018 01:30,48.10000,ug m-3,R
TH2,NO2,01/07/2018 01:45,48.10000,ug m-3,R
TH2,NO2,01/07/2018 02:00,42.60000,ug m-3,R
TH2,NO2,01/07/2018 02:15,42.60000,ug m-3,R
TH2,NO2,01/07/2018 02:30,42.60000,ug m-3,R
TH2,NO2,01/07/2018 02:45,42.60000,ug m-3,R
TH2,NO2,01/07/2018 03:00,35.10000,ug m-3,R
TH2,NO2,01/07/2018 03:15,35.10000,ug m-3,R
TH2,NO2,01/07/2018 03:30,35.10000,ug m-3,R
TH2,NO2,01/07/2018 03:45,35.10000,ug m-3,R
TH2,NO2,01/07/2018 04:00,40.10000,ug m-3,R
TH2,NO2,01/07/2018 04:15,40.10000,ug m-3,R
TH2,NO2,01/07/2018 04:30,40.10000,ug m-3,R
TH2,NO2,01/07/2018 04:45,40.10000,ug m-3,R
TH2,NO2,01/07/2018 05:00,32.10000,ug m-3,R
TH2,NO2,01/07/2018 05:15,32.10000,ug m-3,R
TH2,NO2,01/07/2018 05:30,32.10000,ug m-3,R
TH2,NO2,01/07/2018 05:45,32.10000,ug m-3,R
TH2,NO2,01/07/2018 06:00,30.30000,ug m-3,R
TH2,NO2,01/07/2018 06:15,30.30000,ug m-3,R
TH2,NO2,01/07/2018 06:30,30.30000,ug m-3,R
TH2,NO2,01/07/2018 06:45,30.30000,ug m-3,R
TH2,NO2,01/07/2018 07:00,38.00000,ug m-3,R
TH2,NO2,01/07/2018 07:15,38.00000,ug m-3,R
TH2,NO2,01/07/2018 07:30,38.00000,ug m-3,R
TH2,NO2,01/07/2018 07:45,38.00000,ug m-3,R
TH2,NO2,01/07/2018 08:00,38.70000,ug m-3,R
TH2,NO2,01/07/2018 08:15,38.70000,ug m-3,R
TH2,NO2,01/07/2018 08:30,38.70000,ug m-3,R
TH2,NO2,01/07/2018 08:45,38.70000,ug m-3,R
TH2,NO2,01/07/2018 09:00,45.30000,ug m-3,R
TH2,NO2,01/07/2018 09:15,45.30000,ug m-3,R
TH2,NO2,01/07/2018 09:30,45.30000,ug m-3,R
TH2,NO2,01/07/2018 09:45,45.30000,ug m-3,R
TH2,NO2,01/07/2018 10:00,50.60000,ug m-3,R
TH2,NO2,01/07/2018 10:15,50.60000,ug m-3,R
TH2,NO2,01/07/2018 10:30,50.60000,ug m-3,R
TH2,NO2,01/07/2018 10:45,50.60000,ug m-3,R
TH2,NO2,01/07/2018 11:00,50.90000,ug m-3,R
TH2,NO2,01/07/2018 11:15,50.90000,ug m-3,R
TH2,NO2,01/07/2018 11:30,50.90000,ug m-3,R
TH2,NO2,01/07/2018 11:45,50.90000,ug m-3,R
TH2,NO2,01/07/2018 12:00,46.40000,ug m-3,R
TH2,NO2,01/07/2018 12:15,46.40000,ug m-3,R
TH2,NO2,01/07/2018 12:30,46.40000,ug m-3,R
TH2,NO2,01/07/2018 12:45,46.40000,ug m-3,R
TH2,NO2,01/07/2018 13:00,45.70000,ug m-3,R
TH2,NO2,01/07/2018 13:15,45.70000,ug m-3,R
TH2,NO2,01/07/2018 13:30,45.70000,ug m-3,R
TH2,NO2,01/07/2018 13:45,45.70000,ug m-3,R
TH2,NO2,01/07/2018 14:00,42.70000,ug m-3,R
TH2,NO2,01/07/2018 14:15,42.70000,ug m-3,R
TH2,NO2,01/07/2018 14:30,42.70000,ug m-3,R
TH2,NO2,01/07/2018 14:45,42.70000,ug m-3,R
TH2,NO2,01/07/2018 15:00,47.80000,ug m-3,R
TH2,NO2,01/07/2018 15:15,47.80000,ug m-3,R
TH2,NO2,01/07/2018 15:30,47.80000,ug m-3,R
TH2,NO2,01/07/2018 15:45,47.80000,ug m-3,R
TH2,NO2,01/07/2018 16:00,59.30000,ug m-3,R
TH2,NO2,01/07/2018 16:15,59.30000,ug m-3,R
TH2,NO2,01/07/2018 16:30,59.30000,ug m-3,R
TH2,NO2,01/07/2018 16:45,59.30000,ug m-3,R
TH2,NO2,01/07/2018 17:00,56.10000,ug m-3,R
TH2,NO2,01/07/2018 17:15,56.10000,ug m-3,R
TH2,NO2,01/07/2018 17:30,56.10000,ug m-3,R
TH2,NO2,01/07/2018 17:45,56.10000,ug m-3,R
TH2,NO2,01/07/2018 18:00,82.50000,ug m-3,R
TH2,NO2,01/07/2018 18:15,82.50000,ug m-3,R
TH2,NO2,01/07/2018 18:30,82.50000,ug m-3,R
TH2,NO2,01/07/2018 18:45,82.50000,ug m-3,R
TH2,NO2,01/07/2018 19:00,94.80000,ug m-3,R
TH2,NO2,01/07/2018 19:15,94.80000,ug m-3,R
TH2,NO2,01/07/2018 19:30,94.80000,ug m-3,R
TH2,NO2,01/07/2018 19:45,94.80000,ug m-3,R
TH2,NO2,01/07/2018 20:00,94.30000,ug m-3,R
TH2,NO2,01/07/2018 20:15,94.30000,ug m-3,R
TH2,NO2,01/07/2018 20:30,94.30000,ug m-3,R
TH2,NO2,01/07/2018 20:45,94.30000,ug m-3,R
TH2,NO2,01/07/2018 21:00,91.10000,ug m-3,R
TH2,NO2,01/07/2018 21:15,91.10000,ug m-3,R
TH2,NO2,01/07/2018 21:30,91.10000,ug m-3,R
TH2,NO2,01/07/2018 21:45,91.10000,ug m-3,R
TH2,NO2,01/07/2018 22:00,89.90000,ug m-3,R
TH2,NO2,01/07/2018 22:15,89.90000,ug m-3,R
TH2,NO2,01/07/2018 22:30,89.90000,ug m-3,R
TH2,NO2,01/07/2018 22:45,89.90000,ug m-3,R
TH2,NO2,01/07/2018 23:00,72.40000,ug m-3,R
TH2,NO2,01/07/2018 23:15,72.40000,ug m-3,R
TH2,NO2,01/07/2018 23:30,72.40000,ug m-3,R
TH2,NO2,01/07/2018 23:45,72.40000,ug m-3,R
TH2,NO2,02/07/2018 00:00,57.60000,ug m-3,R
TH2,NO2,02/07/2018 00:15,57.60000,ug m-3,R
TH2,NO2,02/07/2018 00:30,57.60000,ug m-3,R
TH2,NO2,02/07/2018 00:45,57.60000,ug m-3,R
TH2,NO2,02/07/2018 01:00,45.70000,ug m-3,R
TH2,NO2,02/07/2018 01:15,45.70000,ug m-3,R
TH2,NO2,02/07/2018 01:30,45.70000,ug m-3,R
TH2,NO2,02/07/2018 01:45,45.70000,ug m-3,R
TH2,NO2,02/07/2018 02:00,41.50000,ug m-3,R
TH2,NO2,02/07/2018 02:15,41.50000,ug m-3,R
TH2,NO2,02/07/2018 02:30,41.50000,ug m-3,R
TH2,NO2,02/07/2018 02:45,41.50000,ug m-3,R
TH2,NO2,02/07/2018 03:00,49.40000,ug m-3,R
TH2,NO2,02/07/2018 03:15,49.40000,ug m-3,R
TH2,NO2,02/07/2018 03:30,49.40000,ug m-3,R
TH2,NO2,02/07/2018 03:45,49.40000,ug m-3,R
TH2,NO2,02/07/2018 04:00,52.00000,ug m-3,R
TH2,NO2,02/07/2018 04:15,52.00000,ug m-3,R
TH2,NO2,02/07/2018 04:30,52.00000,ug m-3,R
TH2,NO2,02/07/2018 04:45,52.00000,ug m-3,R
TH2,NO2,02/07/2018 05:00,72.00000,ug m-3,R
TH2,NO2,02/07/2018 05:15,72.00000,ug m-3,R
TH2,NO2,02/07/2018 05:30,72.00000,ug m-3,R
TH2,NO2,02/07/2018 05:45,72.00000,ug m-3,R
TH2,NO2,02/07/2018 06:00,67.20000,ug m-3,R
TH2,NO2,02/07/2018 06:15,67.20000,ug m-3,R
TH2,NO2,02/07/2018 06:30,67.20000,ug m-3,R
TH2,NO2,02/07/2018 06:45,67.20000,ug m-3,R
TH2,NO2,02/07/2018 07:00,70.30000,ug m-3,R
TH2,NO2,02/07/2018 07:15,70.30000,ug m-3,R
TH2,NO2,02/07/2018 07:30,70.30000,ug m-3,R
TH2,NO2,02/07/2018 07:45,70.30000,ug m-3,R
TH2,NO2,02/07/2018 08:00,71.80000,ug m-3,R
TH2,NO2,02/07/2018 08:15,71.80000,ug m-3,R
TH2,NO2,02/07/2018 08:30,71.80000,ug m-3,R
TH2,NO2,02/07/2018 08:45,71.80000,ug m-3,R
TH2,NO2,02/07/2018 09:00,71.80000,ug m-3,R
TH2,NO2,02/07/2018 09:15,71.80000,ug m-3,R
TH2,NO2,02/07/2018 09:30,71.80000,ug m-3,R
TH2,NO2,02/07/2018 09:45,71.80000,ug m-3,R
TH2,NO2,02/07/2018 10:00,67.00000,ug m-3,R
TH2,NO2,02/07/2018 10:15,67.00000,ug m-3,R
TH2,NO2,02/07/2018 10:30,67.00000,ug m-3,R
TH2,NO2,02/07/2018 10:45,67.00000,ug m-3,R
TH2,NO2,02/07/2018 11:00,48.50000,ug m-3,R
TH2,NO2,02/07/2018 11:15,48.50000,ug m-3,R
TH2,NO2,02/07/2018 11:30,48.50000,ug m-3,R
TH2,NO2,02/07/2018 11:45,48.50000,ug m-3,R
TH2,NO2,02/07/2018 12:00,42.60000,ug m-3,R
TH2,NO2,02/07/2018 12:15,42.60000,ug m-3,R
TH2,NO2,02/07/2018 12:30,42.60000,ug m-3,R
TH2,NO2,02/07/2018 12:45,42.60000,ug m-3,R
TH2,NO2,02/07/2018 13:00,45.10000,ug m-3,R
TH2,NO2,02/07/2018 13:15,45.10000,ug m-3,R
TH2,NO2,02/07/2018 13:30,45.10000,ug m-3,R
TH2,NO2,02/07/2018 13:45,45.10000,ug m-3,R
TH2,NO2,02/07/2018 14:00,45.10000,ug m-3,R
TH2,NO2,02/07/2018 14:15,45.10000,ug m-3,R
TH2,NO2,02/07/2018 14:30,45.10000,ug m-3,R
TH2,NO2,02/07/2018 14:45,45.10000,ug m-3,R
TH2,NO2,02/07/2018 15:00,49.10000,ug m-3,R
TH2,NO2,02/07/2018 15:15,49.10000,ug m-3,R
TH2,NO2,02/07/2018 15:30,49.10000,ug m-3,R
TH2,NO2,02/07/2018 15:45,49.10000,ug m-3,R
TH2,NO2,02/07/2018 16:00,49.60000,ug m-3,R
TH2,NO2,02/07/2018 16:15,49.60000,ug m-3,R
TH2,NO2,02/07/2018 16:30,49.60000,ug m-3,R
TH2,NO2,02/07/2018 16:45,49.60000,ug m-3,R
TH2,NO2,02/07/2018 17:00,34.60000,ug m-3,R
TH2,NO2,02/07/2018 17:15,34.60000,ug m-3,R
TH2,NO2,02/07/2018 17:30,34.60000,ug m-3,R
TH2,NO2,02/07/2018 17:45,34.60000,ug m-3,R
TH2,NO2,02/07/2018 18:00,46.40000,ug m-3,R
TH2,NO2,02/07/2018 18:15,46.40000,ug m-3,R
TH2,NO2,02/07/2018 18:30,46.40000,ug m-3,R
TH2,NO2,02/07/2018 18:45,46.40000,ug m-3,R
TH2,NO2,02/07/2018 19:00,52.90000,ug m-3,R
TH2,NO2,02/07/2018 19:15,52.90000,ug m-3,R
TH2,NO2,02/07/2018 19:30,52.90000,ug m-3,R
TH2,NO2,02/07/2018 19:45,52.90000,ug m-3,R
TH2,NO2,02/07/2018 20:00,55.70000,ug m-3,R
TH2,NO2,02/07/2018 20:15,55.70000,ug m-3,R
TH2,NO2,02/07/2018 20:30,55.70000,ug m-3,R
TH2,NO2,02/07/2018 20:45,55.70000,ug m-3,R
TH2,NO2,02/07/2018 21:00,49.90000,ug m-3,R
TH2,NO2,02/07/2018 21:15,49.90000,ug m-3,R
TH2,NO2,02/07/2018 21:30,49.90000,ug m-3,R
TH2,NO2,02/07/2018 21:45,49.90000,ug m-3,R
TH2,NO2,02/07/2018 22:00,54.20000,ug m-3,R
TH2,NO2,02/07/2018 22:15,54.20000,ug m-3,R
TH2,NO2,02/07/2018 22:30,54.20000,ug m-3,R
TH2,NO2,02/07/2018 22:45,54.20000,ug m-3,R
TH2,NO2,02/07/2018 23:00,40.60000,ug m-3,R
TH2,NO2,02/07/2018 23:15,40.60000,ug m-3,R
TH2,NO2,02/07/2018 23:30,40.60000,ug m-3,R
TH2,NO2,02/07/2018 23:45,40.60000,ug m-3,R
TH2,NO2,03/07/2018 00:00,31.70000,ug m-3,R
TH2,NO2,03/07/2018 00:15,31.70000,ug m-3,R
TH2,NO2,03/07/2018 00:30,31.70000,ug m-3,R
TH2,NO2,03/07/2018 00:45,31.70000,ug m-3,R
TH2,NO2,03/07/2018 01:00,31.50000,ug m-3,R
TH2,NO2,03/07/2018 01:15,31.50000,ug m-3,R
TH2,NO2,03/07/2018 01:30,31.50000,ug m-3,R
TH2,NO2,03/07/2018 01:45,31.50000,ug m-3,R
TH2,NO2,03/07/2018 02:00,29.50000,ug m-3,R
TH2,NO2,03/07/2018 02:15,29.50000,ug m-3,R
TH2,NO2,03/07/2018 02:30,29.50000,ug m-3,R
TH2,NO2,03/07/2018 02:45,29.50000,ug m-3,R
TH2,NO2,03/07/2018 03:00,31.90000,ug m-3,R
TH2,NO2,03/07/2018 03:15,31.90000,ug m-3,R
TH2,NO2,03/07/2018 03:30,31.90000,ug m-3,R
TH2,NO2,03/07/2018 03:45,31.90000,ug m-3,R
TH2,NO2,03/07/2018 04:00,36.00000,ug m-3,R
TH2,NO2,03/07/2018 04:15,36.00000,ug m-3,R
TH2,NO2,03/07/2018 04:30,36.00000,ug m-3,R
TH2,NO2,03/07/2018 04:45,36.00000,ug m-3,R
TH2,NO2,03/07/2018 05:00,45.30000,ug m-3,R
TH2,NO2,03/07/2018 05:15,45.30000,ug m-3,R
TH2,NO2,03/07/2018 05:30,45.30000,ug m-3,R
TH2,NO2,03/07/2018 05:45,45.30000,ug m-3,R
TH2,NO2,03/07/2018 06:00,54.90000,ug m-3,R
TH2,NO2,03/07/2018 06:15,54.90000,ug m-3,R
TH2,NO2,03/07/2018 06:30,54.90000,ug m-3,R
TH2,NO2,03/07/2018 06:45,54.90000,ug m-3,R
TH2,NO2,03/07/2018 07:00,56.50000,ug m-3,R
TH2,NO2,03/07/2018 07:15,56.50000,ug m-3,R
TH2,NO2,03/07/2018 07:30,56.50000,ug m-3,R
TH2,NO2,03/07/2018 07:45,56.50000,ug m-3,R
TH2,NO2,03/07/2018 08:00,54.10000,ug m-3,R
TH2,NO2,03/07/2018 08:15,54.10000,ug m-3,R
TH2,NO2,03/07/2018 08:30,54.10000,ug m-3,R
TH2,NO2,03/07/2018 08:45,54.10000,ug m-3,R
TH2,NO2,03/07/2018 09:00,40.50000,ug m-3,R
TH2,NO2,03/07/2018 09:15,40.50000,ug m-3,R
TH2,NO2,03/07/2018 09:30,40.50000,ug m-3,R
TH2,NO2,03/07/2018 09:45,40.50000,ug m-3,R
TH2,NO2,03/07/2018 10:00,37.80000,ug m-3,R
TH2,NO2,03/07/2018 10:15,37.80000,ug m-3,R
TH2,NO2,03/07/2018 10:30,37.80000,ug m-3,R
TH2,NO2,03/07/2018 10:45,37.80000,ug m-3,R
TH2,NO2,03/07/2018 11:00,39.10000,ug m-3,R
TH2,NO2,03/07/2018 11:15,39.10000,ug m-3,R
TH2,NO2,03/07/2018 11:30,39.10000,ug m-3,R
TH2,NO2,03/07/2018 11:45,39.10000,ug m-3,R
TH2,NO2,03/07/2018 12:00,36.90000,ug m-3,R
TH2,NO2,03/07/2018 12:15,36.90000,ug m-3,R
TH2,NO2,03/07/2018 12:30,36.90000,ug m-3,R
TH2,NO2,03/07/2018 12:45,36.90000,ug m-3,R
TH2,NO2,03/07/2018 13:00,29.40000,ug m-3,R
TH2,NO2,03/07/2018 13:15,29.40000,ug m-3,R
TH2,NO2,03/07/2018 13:30,29.40000,ug m-3,R
